batch_no,rule_id,item_count,run_date,run_id,batch_sum,currency,status_guid,created_by,created_on,approved_by,approved_on,paying_co_code,house_bank,created_time,user_pattern
0000022253,UNES_AP_10,00007,20240327,00001B,132830.85,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,SOG01,104558,HQ weekly AP operator (Wednesday cycle)
0000022254,UNES_AP_10,00001,20240327,00001B,59247.63,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,SOG03,104559,HQ weekly AP operator (Wednesday cycle)
0000022255,UNES_AP_10,00058,20240327,00002B,704241.13,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,CIT04,113005,HQ weekly AP operator (Wednesday cycle)
0000022256,UNES_AP_EX,00001,20240327,00002B,4900.00,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,CIT04,113005,HQ weekly AP operator (Wednesday cycle)
0000022257,UNES_AP_IK,00001,20240327,00002B,1039.48,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,CIT04,113005,HQ weekly AP operator (Wednesday cycle)
0000022258,UNES_AP_10,00005,20240327,00002B,15776.47,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,SOG01,113012,HQ weekly AP operator (Wednesday cycle)
0000022259,UNES_AP_10,00045,20240327,00002B,456426.34,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,SOG01,113015,HQ weekly AP operator (Wednesday cycle)
0000022260,UNES_AP_10,00246,20240327,00002B,1980084.75,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,SOG01,113020,HQ weekly AP operator (Wednesday cycle)
0000022262,UNES_AP_10,00001,20240327,00002B,456100.34,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,SOG03,113024,HQ weekly AP operator (Wednesday cycle)
0000022263,UNES_AP_10,00007,20240327,00002B,20273.18,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,SOG03,113026,HQ weekly AP operator (Wednesday cycle)
0000022264,UNES_AP_10,00003,20240327,00002B,8950.44,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,SOG03,113028,HQ weekly AP operator (Wednesday cycle)
0000022265,UNES_AP_10,00002,20240327,00002B,5288.84,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,SOG01,113031,HQ weekly AP operator (Wednesday cycle)
0000022266,UNES_AP_10,00048,20240327,00002B,419660.41,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,SOG01,113032,HQ weekly AP operator (Wednesday cycle)
0000022270,UNES_AP_10,00003,20240327,00002B,5297.68,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,CIT21,113047,HQ weekly AP operator (Wednesday cycle)
0000022267,UNES_AP_10,00001,20240327,00002B,446.08,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,SOG01,113038,HQ weekly AP operator (Wednesday cycle)
0000022268,UNES_AP_10,00046,20240327,00002B,144351.69,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,SOG01,113040,HQ weekly AP operator (Wednesday cycle)
0000022269,UNES_AP_EX,00003,20240327,00002B,6525.00,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,SOG01,113040,HQ weekly AP operator (Wednesday cycle)
0000022271,UNES_AP_10,00001,20240327,00002B,408.10,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,SOG01,113048,HQ weekly AP operator (Wednesday cycle)
0000022272,UNES_AP_10,00048,20240327,00002B,111165.52,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,SOG01,113050,HQ weekly AP operator (Wednesday cycle)
0000022273,UNES_AP_EX,00001,20240327,00002B,2025.00,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,SOG01,113050,HQ weekly AP operator (Wednesday cycle)
0000022274,UNES_AP_10,00004,20240327,00002B,15755.93,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,SOG01,113057,HQ weekly AP operator (Wednesday cycle)
0000022275,UNES_AP_10,00003,20240327,00003B,48841.70,USD,005056BEA1661EDE,I_MARQUAND,20240327,I_MARQUAND,20240327,UNES,CIT04,113701,HQ weekly AP operator (Wednesday cycle)
0000022277,UNES_AP_10,00002,20240327,00003B,12484.96,USD,005056BEA1661EDE,I_MARQUAND,20240327,I_MARQUAND,20240327,UNES,SOG01,113703,HQ weekly AP operator (Wednesday cycle)
0000022279,UNES_AP_10,00001,20240327,00004B,29837.00,USD,005056BEA1661EDE,C_LOPEZ,20240327,C_LOPEZ,20240327,UNES,CIT04,113941,HQ weekly AP operator (Wednesday cycle)
0000022242,UNES_AP_10,00003,20240326,00001B,53589.93,USD,005056BEA1661EDE,C_LOPEZ,20240326,C_LOPEZ,20240326,UNES,CIT04,104921,HQ weekly AP operator (Wednesday cycle)
0000022243,UNES_AP_10,00001,20240326,00001B,1112.51,USD,005056BEA1661EDE,C_LOPEZ,20240326,C_LOPEZ,20240326,UNES,CIT04,104923,HQ weekly AP operator (Wednesday cycle)
0000022240,UNES_AP_IK,00001,20240322,00020B,11700.00,USD,005056BEA1661EDE,I_MARQUAND,20240322,I_MARQUAND,20240322,UNES,CIT04,170319,HQ weekly AP operator (Wednesday cycle)
0000022241,UNES_AP_10,00003,20240322,00020B,33315.27,USD,005056BEA1661EDE,I_MARQUAND,20240322,I_MARQUAND,20240322,UNES,SOG01,170320,HQ weekly AP operator (Wednesday cycle)
0000022186,UNES_AP_10,00004,20240320,00001B,89989.55,USD,005056BEA1661EDE,I_MARQUAND,20240320,I_MARQUAND,20240320,UNES,SOG01,114742,HQ weekly AP operator (Wednesday cycle)
0000022187,UNES_AP_10,00049,20240320,00002B,435112.83,USD,005056BEA1661EDE,I_MARQUAND,20240320,I_MARQUAND,20240320,UNES,SOG01,114928,HQ weekly AP operator (Wednesday cycle)
0000022188,UNES_AP_EX,00001,20240320,00002B,10124.00,USD,005056BEA1661EDE,I_MARQUAND,20240320,I_MARQUAND,20240320,UNES,SOG01,114928,HQ weekly AP operator (Wednesday cycle)
0000022189,UNES_AP_10,00242,20240320,00002B,1269815.72,USD,005056BEA1661EDE,I_MARQUAND,20240320,I_MARQUAND,20240320,UNES,SOG01,114935,HQ weekly AP operator (Wednesday cycle)
0000022191,UNES_AP_EX,00001,20240320,00002B,5468.27,USD,005056BEA1661EDE,I_MARQUAND,20240320,I_MARQUAND,20240320,UNES,SOG01,114935,HQ weekly AP operator (Wednesday cycle)
0000022192,UNES_AP_10,00030,20240320,00002B,400699.25,USD,005056BEA1661EDE,I_MARQUAND,20240320,I_MARQUAND,20240320,UNES,CIT04,114940,HQ weekly AP operator (Wednesday cycle)
0000022193,UNES_AP_IK,00001,20240320,00002B,68121.00,USD,005056BEA1661EDE,I_MARQUAND,20240320,I_MARQUAND,20240320,UNES,CIT04,114940,HQ weekly AP operator (Wednesday cycle)
0000022194,UNES_AP_10,00002,20240320,00002B,288062.71,USD,005056BEA1661EDE,I_MARQUAND,20240320,I_MARQUAND,20240320,UNES,SOG03,114944,HQ weekly AP operator (Wednesday cycle)
0000022195,UNES_AP_10,00013,20240320,00002B,29369.70,USD,005056BEA1661EDE,I_MARQUAND,20240320,I_MARQUAND,20240320,UNES,SOG03,114946,HQ weekly AP operator (Wednesday cycle)
0000022196,UNES_AP_10,00002,20240320,00002B,12533.13,USD,005056BEA1661EDE,I_MARQUAND,20240320,I_MARQUAND,20240320,UNES,SOG03,114948,HQ weekly AP operator (Wednesday cycle)
0000022197,UNES_AP_10,00002,20240320,00002B,7143.64,USD,005056BEA1661EDE,I_MARQUAND,20240320,I_MARQUAND,20240320,UNES,SOG01,114950,HQ weekly AP operator (Wednesday cycle)
0000022198,UNES_AP_10,00048,20240320,00002B,335997.29,USD,005056BEA1661EDE,I_MARQUAND,20240320,I_MARQUAND,20240320,UNES,SOG01,114952,HQ weekly AP operator (Wednesday cycle)
0000022199,UNES_AP_10,00003,20240320,00002B,5008.81,USD,005056BEA1661EDE,I_MARQUAND,20240320,I_MARQUAND,20240320,UNES,CIT21,114958,HQ weekly AP operator (Wednesday cycle)
0000022200,UNES_AP_10,00003,20240320,00002B,8344.24,USD,005056BEA1661EDE,I_MARQUAND,20240320,I_MARQUAND,20240320,UNES,SOG01,114959,HQ weekly AP operator (Wednesday cycle)
0000022201,UNES_AP_10,00045,20240320,00002B,464987.14,USD,005056BEA1661EDE,I_MARQUAND,20240320,I_MARQUAND,20240320,UNES,SOG01,115001,HQ weekly AP operator (Wednesday cycle)
0000022202,UNES_AP_EX,00001,20240320,00002B,4400.00,USD,005056BEA1661EDE,I_MARQUAND,20240320,I_MARQUAND,20240320,UNES,SOG01,115001,HQ weekly AP operator (Wednesday cycle)
0000022203,UNES_AP_10,00001,20240320,00002B,900.00,USD,005056BEA1661EDE,I_MARQUAND,20240320,I_MARQUAND,20240320,UNES,SOG01,115008,HQ weekly AP operator (Wednesday cycle)
0000022204,UNES_AP_10,00041,20240320,00002B,79165.76,USD,005056BEA1661EDE,I_MARQUAND,20240320,I_MARQUAND,20240320,UNES,SOG01,115010,HQ weekly AP operator (Wednesday cycle)
0000022184,UNES_AP_10,00004,20240319,00001B,7292.89,USD,005056BEA1661EDE,I_MARQUAND,20240319,I_MARQUAND,20240319,UNES,CIT04,144259,HQ weekly AP operator (Wednesday cycle)
0000022185,UNES_AP_10,00007,20240319,00001B,57294.76,USD,005056BEA1661EDE,I_MARQUAND,20240319,I_MARQUAND,20240319,UNES,CIT04,144300,HQ weekly AP operator (Wednesday cycle)
0000022175,PAYROLL,00007,20240315,00001B,5508.00,USD,005056BEA1661EDE,F_DERAKHSHAN,20240315,F_DERAKHSHAN,20240315,UNES,SOG01,145727,Payroll solo operator
0000022176,PAYROLL,00118,20240315,00001B,147918.93,USD,005056BEA1661EDE,F_DERAKHSHAN,20240315,F_DERAKHSHAN,20240315,UNES,SOG01,145729,Payroll solo operator
0000022142,UNES_AP_10,00010,20240313,00001B,253345.55,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,SOG01,112729,HQ weekly AP operator (Wednesday cycle)
0000022143,UNES_AP_10,00004,20240313,00001B,70643.73,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,CIT04,112730,HQ weekly AP operator (Wednesday cycle)
0000022144,UNES_AP_IK,00001,20240313,00001B,28244.36,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,CIT04,112730,HQ weekly AP operator (Wednesday cycle)
0000022145,UNES_AP_10,00001,20240313,00001B,10876.93,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,CIT21,112732,HQ weekly AP operator (Wednesday cycle)
0000022148,UNES_AP_10,00004,20240313,00003B,24286.39,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,SOG01,124421,HQ weekly AP operator (Wednesday cycle)
0000022149,UNES_AP_10,00046,20240313,00003B,488045.05,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,SOG01,124423,HQ weekly AP operator (Wednesday cycle)
0000022150,UNES_AP_10,00269,20240313,00003B,1257896.34,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,SOG01,124429,HQ weekly AP operator (Wednesday cycle)
0000022152,UNES_AP_10,00051,20240313,00003B,430367.63,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,CIT04,124433,HQ weekly AP operator (Wednesday cycle)
0000022154,UNES_AP_10,00007,20240313,00003B,25899.93,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,SOG01,124439,HQ weekly AP operator (Wednesday cycle)
0000022155,UNES_AP_10,00040,20240313,00003B,229758.76,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,SOG01,124441,HQ weekly AP operator (Wednesday cycle)
0000022156,UNES_AP_EX,00003,20240313,00003B,10025.00,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,SOG01,124441,HQ weekly AP operator (Wednesday cycle)
0000022157,UNES_AP_10,00003,20240313,00003B,12671.64,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,CIT21,124448,HQ weekly AP operator (Wednesday cycle)
0000022158,UNES_AP_10,00003,20240313,00003B,8483.74,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,SOG03,124449,HQ weekly AP operator (Wednesday cycle)
0000022159,UNES_AP_10,00007,20240313,00003B,26907.67,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,SOG03,124450,HQ weekly AP operator (Wednesday cycle)
0000022160,UNES_AP_10,00002,20240313,00003B,2305.44,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,SOG03,124453,HQ weekly AP operator (Wednesday cycle)
0000022161,UNES_AP_10,00004,20240313,00003B,4045.67,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,SOG01,124455,HQ weekly AP operator (Wednesday cycle)
0000022162,UNES_AP_10,00045,20240313,00003B,457821.75,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,SOG01,124457,HQ weekly AP operator (Wednesday cycle)
0000022163,UNES_AP_EX,00001,20240313,00003B,4000.00,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,SOG01,124457,HQ weekly AP operator (Wednesday cycle)
0000022164,UNES_AP_10,00002,20240313,00003B,8708.56,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,SOG01,124504,HQ weekly AP operator (Wednesday cycle)
0000022165,UNES_AP_10,00039,20240313,00003B,81868.86,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,SOG01,124505,HQ weekly AP operator (Wednesday cycle)
0000022166,UNES_AP_EX,00001,20240313,00003B,2025.00,USD,005056BEA1661EDE,C_LOPEZ,20240313,C_LOPEZ,20240313,UNES,SOG01,124505,HQ weekly AP operator (Wednesday cycle)
0000022136,UNES_AP_10,00001,20240312,00001B,511.71,USD,005056BEA1661EDE,C_LOPEZ,20240312,C_LOPEZ,20240312,UNES,CIT04,114248,HQ weekly AP operator (Wednesday cycle)
0000022137,UNES_AP_10,00001,20240312,00001B,4014.13,USD,005056BEA1661EDE,C_LOPEZ,20240312,C_LOPEZ,20240312,UNES,CIT04,114249,HQ weekly AP operator (Wednesday cycle)
0000022139,UBO_AP_MAX,00035,20240312,00006B,628139.95,BRL,005056BEA1661EDE,E_AMARAL,20240312,E_AMARAL,20240312,UBO,CIT01,182428,UBO Brazil field office (UBO_AP_MAX)
0000022141,UBO_AP_MAX,00002,20240312,00006B,42602.63,BRL,005056BEA1661EDE,E_AMARAL,20240312,E_AMARAL,20240312,UBO,CIT01,182433,UBO Brazil field office (UBO_AP_MAX)
0000022094,UNES_AP_10,00001,20240306,00001B,4300.11,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,SOG01,101735,HQ weekly AP operator (Wednesday cycle)
0000022095,UNES_AP_10,00011,20240306,00002B,86396.30,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,CIT04,110721,HQ weekly AP operator (Wednesday cycle)
0000022096,UNES_AP_IK,00001,20240306,00002B,136092.54,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,CIT04,110721,HQ weekly AP operator (Wednesday cycle)
0000022097,UNES_AP_10,00005,20240306,00002B,45743.18,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,SOG01,110723,HQ weekly AP operator (Wednesday cycle)
0000022098,UNES_AP_10,00001,20240306,00002B,52768.76,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,SOG03,110724,HQ weekly AP operator (Wednesday cycle)
0000022099,UNES_AP_10,00001,20240306,00002B,2258.53,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,SOG01,110727,HQ weekly AP operator (Wednesday cycle)
0000022100,UNES_AP_10,00002,20240306,00003B,11291.88,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,CIT04,113602,HQ weekly AP operator (Wednesday cycle)
0000022101,UNES_AP_10,00001,20240306,00004B,368.80,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,SOG01,141620,HQ weekly AP operator (Wednesday cycle)
0000022102,UNES_AP_10,00049,20240306,00004B,427157.76,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,SOG01,141621,HQ weekly AP operator (Wednesday cycle)
0000022103,UNES_AP_10,00067,20240306,00004B,180682.78,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,CIT04,141627,HQ weekly AP operator (Wednesday cycle)
0000022105,UNES_AP_IK,00001,20240306,00004B,3667.19,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,CIT04,141627,HQ weekly AP operator (Wednesday cycle)
0000022106,UNES_AP_10,00222,20240306,00004B,1949818.05,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,SOG01,141634,HQ weekly AP operator (Wednesday cycle)
0000022107,UNES_AP_10,00001,20240306,00004B,1184.77,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,SOG03,141638,HQ weekly AP operator (Wednesday cycle)
0000022108,UNES_AP_10,00009,20240306,00004B,37045.72,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,SOG03,141640,HQ weekly AP operator (Wednesday cycle)
0000022109,UNES_AP_10,00001,20240306,00004B,5703.83,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,SOG03,141643,HQ weekly AP operator (Wednesday cycle)
0000022110,UNES_AP_10,00002,20240306,00004B,5200.00,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,SOG03,141644,HQ weekly AP operator (Wednesday cycle)
0000022111,UNES_AP_10,00002,20240306,00004B,24965.76,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,SOG01,141647,HQ weekly AP operator (Wednesday cycle)
0000022112,UNES_AP_10,00048,20240306,00004B,1314706.21,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,SOG01,141648,HQ weekly AP operator (Wednesday cycle)
0000022113,UNES_AP_10,00005,20240306,00004B,10562.42,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,CIT21,141654,HQ weekly AP operator (Wednesday cycle)
0000022114,UNES_AP_10,00004,20240306,00004B,6565.87,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,SOG01,141655,HQ weekly AP operator (Wednesday cycle)
0000022115,UNES_AP_10,00046,20240306,00004B,200388.18,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,SOG01,141657,HQ weekly AP operator (Wednesday cycle)
0000022116,UNES_AP_10,00006,20240306,00004B,14652.28,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,SOG01,141703,HQ weekly AP operator (Wednesday cycle)
0000022117,UNES_AP_10,00031,20240306,00004B,69466.69,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,SOG01,141706,HQ weekly AP operator (Wednesday cycle)
0000022118,UNES_AP_EX,00001,20240306,00004B,954.00,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,SOG01,141706,HQ weekly AP operator (Wednesday cycle)
0000022119,UNES_AP_10,00001,20240306,00029B,12691.04,USD,005056BEA1661EDE,C_LOPEZ,20240306,C_LOPEZ,20240306,UNES,CIT04,152502,HQ weekly AP operator (Wednesday cycle)
0000022093,UNES_AP_10,00001,20240305,00001B,3331.27,USD,005056BEA1661EDE,C_LOPEZ,20240305,C_LOPEZ,20240305,UNES,CIT04,104731,HQ weekly AP operator (Wednesday cycle)
0000022086,UNES_AP_10,00002,20240304,00001B,350455.87,USD,005056BEA1661EDE,C_LOPEZ,20240304,C_LOPEZ,20240304,UNES,SOG01,100803,HQ weekly AP operator (Wednesday cycle)
0000022087,UNES_AP_10,00001,20240304,00001B,655.16,USD,005056BEA1661EDE,C_LOPEZ,20240304,C_LOPEZ,20240304,UNES,SOG03,100803,HQ weekly AP operator (Wednesday cycle)
0000022088,UBO_AP_MAX,00039,20240304,00006B,500538.04,BRL,005056BEA1661EDE,E_AMARAL,20240304,E_AMARAL,20240304,UBO,CIT01,181547,UBO Brazil field office (UBO_AP_MAX)
0000022090,UBO_AP_MAX,00001,20240304,00006B,2060.86,BRL,005056BEA1661EDE,E_AMARAL,20240304,E_AMARAL,20240304,UBO,CIT01,181552,UBO Brazil field office (UBO_AP_MAX)
0000022091,UBO_AP_MAX,00001,20240304,00007B,310.00,BRL,005056BEA1661EDE,E_AMARAL,20240304,E_AMARAL,20240304,UBO,CIT01,181553,UBO Brazil field office (UBO_AP_MAX)
0000022092,UBO_AP_MAX,00001,20240304,00008B,2995.50,BRL,005056BEA1661EDE,E_AMARAL,20240304,E_AMARAL,20240304,UBO,CIT01,181559,UBO Brazil field office (UBO_AP_MAX)
0000022085,UBO_AP_MAX,00001,20240301,00003B,8248.41,BRL,005056BEA1661EDE,E_AMARAL,20240301,E_AMARAL,20240301,UBO,CIT01,160017,UBO Brazil field office (UBO_AP_MAX)
0000022071,PAYROLL,00013,20240229,00001B,27006.00,USD,005056BEA1661EDE,F_DERAKHSHAN,20240229,F_DERAKHSHAN,20240229,UNES,SOG01,151611,Payroll solo operator
0000022072,PAYROLL,00107,20240229,00001B,138041.52,USD,005056BEA1661EDE,F_DERAKHSHAN,20240229,F_DERAKHSHAN,20240229,UNES,SOG01,151613,Payroll solo operator
0000022073,PAYROLL,00001,20240229,00001B,1485.00,USD,005056BEA1661EDE,F_DERAKHSHAN,20240229,F_DERAKHSHAN,20240229,UNES,SOG03,151616,Payroll solo operator
0000022074,PAYROLL,00001,20240229,00001B,1506.00,USD,005056BEA1661EDE,F_DERAKHSHAN,20240229,F_DERAKHSHAN,20240229,UNES,CIT21,151617,Payroll solo operator
0000022075,UBO_AP_MAX,00054,20240229,00002B,614580.50,BRL,005056BEA1661EDE,E_AMARAL,20240229,E_AMARAL,20240229,UBO,CIT01,160943,UBO Brazil field office (UBO_AP_MAX)
0000022077,UBO_AP_MAX,00001,20240229,00002B,3441.00,BRL,005056BEA1661EDE,E_AMARAL,20240229,E_AMARAL,20240229,UBO,CIT01,160948,UBO Brazil field office (UBO_AP_MAX)
0000022048,UNES_AP_10,00002,20240228,00001B,43243.00,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,CIT04,105014,HQ weekly AP operator (Wednesday cycle)
0000022049,UNES_AP_IK,00001,20240228,00001B,235000.00,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,CIT04,105014,HQ weekly AP operator (Wednesday cycle)
0000022050,UNES_AP_10,00005,20240228,00001B,39973.94,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,SOG01,105015,HQ weekly AP operator (Wednesday cycle)
0000022051,UNES_AP_10,00001,20240228,00001B,8799.60,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,SOG03,105016,HQ weekly AP operator (Wednesday cycle)
0000022052,UNES_AP_10,00001,20240228,00001B,1314.49,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,SOG01,105018,HQ weekly AP operator (Wednesday cycle)
0000022053,UNES_AP_10,00001,20240228,00002B,60000.00,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,SOG01,111128,HQ weekly AP operator (Wednesday cycle)
0000022054,UNES_AP_10,00248,20240228,00003B,727542.43,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,SOG01,120339,HQ weekly AP operator (Wednesday cycle)
0000022056,UNES_AP_10,00006,20240228,00003B,10923.44,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,SOG01,120343,HQ weekly AP operator (Wednesday cycle)
0000022057,UNES_AP_10,00043,20240228,00003B,517536.70,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,SOG01,120345,HQ weekly AP operator (Wednesday cycle)
0000022058,UNES_AP_EX,00001,20240228,00003B,14600.00,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,SOG01,120345,HQ weekly AP operator (Wednesday cycle)
0000022059,UNES_AP_10,00037,20240228,00003B,97582.70,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,CIT04,120352,HQ weekly AP operator (Wednesday cycle)
0000022060,UNES_AP_IK,00001,20240228,00003B,4495.14,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,CIT04,120352,HQ weekly AP operator (Wednesday cycle)
0000022061,UNES_AP_10,00001,20240228,00003B,1075.10,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,SOG03,120356,HQ weekly AP operator (Wednesday cycle)
0000022062,UNES_AP_10,00002,20240228,00003B,17201.06,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,SOG03,120358,HQ weekly AP operator (Wednesday cycle)
0000022065,UNES_AP_10,00045,20240228,00003B,564862.31,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,SOG01,120404,HQ weekly AP operator (Wednesday cycle)
0000022063,UNES_AP_10,00001,20240228,00003B,3500.00,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,SOG03,120400,HQ weekly AP operator (Wednesday cycle)
0000022064,UNES_AP_10,00004,20240228,00003B,6196.68,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,SOG01,120402,HQ weekly AP operator (Wednesday cycle)
0000022066,UNES_AP_EX,00001,20240228,00003B,1500.00,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,SOG01,120404,HQ weekly AP operator (Wednesday cycle)
0000022067,UNES_AP_10,00005,20240228,00003B,8596.59,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,CIT21,120410,HQ weekly AP operator (Wednesday cycle)
0000022068,UNES_AP_10,00001,20240228,00003B,5733.22,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,SOG01,120412,HQ weekly AP operator (Wednesday cycle)
0000022069,UNES_AP_10,00049,20240228,00003B,129905.15,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,SOG01,120413,HQ weekly AP operator (Wednesday cycle)
