proj_id,project_name,risk_class,n_funds,total_postings,funds_with_avc,funds_earmarked,funds_full_10digit_match,fund_types,fund_list
00013005,CNCQ et orientation professionnelle_ADET,D,1,145,0,0,1,,P2154BEN03
00013064,Technical account 2024 Receivables PAR,D,1,141,0,0,1,,999PAR2024
00012190,KNCU  Shihan B,D,1,138,0,0,1,,GLO5261212
00012443,Strengthening the rule of law through ed,D,1,135,0,0,1,,570BRZ1019
00013628,Empowering Female Teachers and School Le,D,1,134,0,0,1,,567RAF1005
00013433,Sustainable Ports Project (Ports of Rio,D,1,133,0,0,1,,914BRZ2051
00013177,Côte d'Ivoire: amélioration de la GRH au,D,1,130,0,0,1,,P2120IVC01
00011155,Innovation and Technology Secretariat of,D,1,129,0,0,1,,914BRZ5017
00013396,Enabling government use of evidence and,D,1,123,0,0,1,,156GLO0401
00012660,Grant 2: Engaging CSOs in education sect,D,1,120,0,0,1,,374GLO0302
00011816,RN + HEALTHY,D,1,117,0,0,1,,914BRZ1085
00013564,Technical account 2025 Receivables PDK,D,1,116,0,0,1,,999PDK2025
00013656,Mid-Term Evaluation and Update of ProDEG,D,1,115,0,0,1,,200GUI0401
00013583,Cataloguing/inventory of the UNESCO IBE,D,1,111,0,0,0,,DOCHIS25
00013243,Digitizing of the IBE Historical Collect,D,2,110,0,0,0,,"DOCSWI23,DOCSWI24"
00013713,UNESCO-IBE celebrates 100 years - At the,D,1,110,0,0,0,,CENTSWI25
00013063,Technical account 2024 Receivables PDK,D,1,108,0,0,1,,999PDK2024
00013626,"TICAD Ethiopia, Innovative Teacher Profe",D,2,106,0,0,1,196,"567ETH1000,PFF"
00013095,Specialized Courses Programme 2024,D,1,105,0,0,1,,709SCP2224
00013921,Reimbursable costs 2026,D,1,105,0,0,1,,707RMB0626
00010807,Emerging and critical issues on curricul,D,1,103,0,0,1,,FUTUREC18
00013118,RESEN Sao Tomé et Principe,D,1,100,0,0,1,,P2200STP01
00013981,Administration,D,1,98,0,0,1,,GLO5048525
00013667,Tajikistan Simulation model development,D,1,97,0,0,1,,200TAJ0401
00012991,Ethics in Public Policies in the State o,D,1,94,0,0,1,,914BRZ3054
00012933,Training of local educational focal poin,D,1,91,0,0,1,,216NIC1102
00012885,Development an upgrading of tools for cu,D,1,90,0,0,1,,DUTCDDC23
00013421,Support reforestation programmes in the,D,1,90,0,0,1,,570BRZ2050
00013299,Qatar Foundation Secondment EXB Post,D,1,89,0,0,0,,IBEQF24
00013362,National Education System and National E,D,1,87,0,0,1,,914BRZ1156
00013073,FITOCA STAFF MEMBERS 50/50 split,D,1,84,0,0,1,,633UBO4101
00012835,SHNU GRALE Project 2,D,1,80,0,0,1,,GLO5802236
00009879,"Project ""Resgate Barão do Rio Branco""",D,1,74,0,0,1,,914BRZ3025
00013569,Sri Lanka tailor made training workshops,D,1,73,0,0,1,,400SRL0201
00013999,"Royalities, misc income, reimbursements",D,1,66,0,0,1,,GLO8016626
00012212,Strengthening social development policie,D,1,65,0,0,1,,914BRZ3052
00014003,"“Bora pra Escola"": Preventing School Dro",D,1,64,0,0,1,,914BRZ1163
00013457,Direction / Suivi et évaluation,D,1,63,0,0,1,,DEVDDC24
00012950,Formation PSGSE PROMO 17_1Oct23-31Dec24,D,1,62,0,0,1,,709RAF1224
00013102,"Royalities, misc. income",D,1,60,0,0,1,,GLO8016624
00013485,Health and Education Resource Centre 25,D,1,60,0,0,1,,264GLO0310
00013025,Direction / Suivi et évaluation,D,1,59,0,0,1,,DEVDDC23
00011935,PSC EARNING (OTHER),D,1,58,0,0,1,,633UBO9200
00012088,Development of IBE website & Communicati,D,1,58,0,0,1,,DEVFRA21
00013247,UNESCO’s Strategic Engagement in the 202,D,1,56,0,0,1,,633UBO9008
00013641,Formation de cadres et élaboration duCOC,D,1,56,0,0,0,,UNICEF25
00013994,ICT,D,1,56,0,0,1,,GLO5038825
00013115,Reimbursable costs 2024,D,1,55,0,0,1,,707RMB0624
00013681,Digital Transformation Training for ARTI,D,1,55,0,0,1,,264RLA1108
00013690,Afghanistan training for local NGO staff,D,1,55,0,0,1,,264AFG0401
00013769,Qatar Foundation Secondment EXB Post,D,1,55,0,0,0,,IBEQF25
00011548,Human Rights Education for the City of S,D,1,54,0,0,1,,914BRZ3050
00013056,Dial 138 - Mechanisms to receive formal,D,1,52,0,0,1,,914BRZ3057
00013631,DDC CONTRIBUTION SUISSE 2025,D,1,50,0,0,0,,IBEDDC25
00013826,FESP 2025-26_Foundations of Education Se,D,1,50,0,0,1,,709FEP2526
00013659,Leveraging the Potential of District Edu,D,1,49,0,0,1,,200KYR0401
00013253,Integration EHW indicators into EMIS_24,D,1,47,0,0,1,,264RAF0401
00013646,ASEAN-UK Supporting the Advancement of G,D,1,47,0,0,1,,A5FCDO2025
00013832,Training on Essentials of Education Sect,D,1,47,0,0,1,,200MLD0401
00012809,Training on the Fundamentals of Independ,D,1,45,0,0,1,,341GPE0201
00013817,2026 Tunisia ULAD Specialized Course,D,1,45,0,0,1,,200TUN0201
00013265,KMC IRE,D,1,44,0,0,1,,GLO5435324
00013683,IIEP Support to Lao PDR Action Plan for,D,1,44,0,0,1,,264LAO0401
00013788,Training on education resources in EMIS,D,1,44,0,0,1,,264GLO0207
00013452,Technical assistance to Member States,D,1,42,0,0,1,,TECDDC24
00013520,Development an upgrading of tools for cu,D,1,42,0,0,1,,DUTDDC24
00013671,2025 EHW indicators_IIEP Technical coope,D,1,42,0,0,1,,264RAF0402
00013692,Dakar Reimbursable costs 2025,D,1,41,0,0,1,,P2707RMB25
00013796,CABA IV Training for Supervisors,D,1,41,0,0,1,,264ARG1105
00013316,Global Alliance for Literacy (GAL) incl.,D,1,40,0,0,1,,GLO5433024
00013572,Implementation of the Center for Advance,D,1,40,0,0,1,,914BRZ1158
00013642,BA Regional Training Programme_2025,D,1,40,0,0,1,,709RTP1125
00013436,South-south cooperation on integrated wa,D,1,39,0,0,1,,586RLA2002
00013579,"Safe Rio Grande do Sul, Prevention of Yo",D,1,37,0,0,1,,914BRZ3058
00013621,Health and Well-being in ESPs_Learning d,D,1,37,0,0,1,,264GLO0206
00013780,MOOC on the use of AI in education_Prep-,D,1,37,0,0,1,,264GLO0311
00012659,Grant 1: Role of CS in promoting transpa,D,1,36,0,0,1,,374GLO0301
00013863,M&E and Data Analysis - Cambodia MOEYS,D,1,36,0,0,1,,200CMB0405
00012618,Supporting the transformation of the cur,D,1,35,0,0,0,,IBEGERM22
00013234,LBS SC staff costs,D,1,35,0,0,1,,GLO5433924
00013390,ENABEL SARRAOUNIA CONVENTION 2,D,1,34,0,0,1,,472RAF1000
00014038,DK_Pool Staff Technical Fund_2026,D,1,33,0,0,1,,DKPSTF2026
00013885,QLE staff costs PA/FTA,D,1,32,0,0,1,,GLO5032825
00013972,Dakar Reimbursable costs 2026,D,1,32,0,0,1,,P2707RMB26
00013987,KMC IRE,D,1,32,0,0,1,,GLO5035525
00012422,Strengthening Teaching in the Sahel Regi,D,1,31,0,0,0,,STG5S22
00013398,Formation PGEFTP promotion 5: 2024/2025,D,1,31,0,0,1,,709FTP1224
00014013,STL staff costs SC,D,1,30,0,0,1,,GLO5031925
00014022,IBA 2026 Foundations - Regional Training,D,1,30,0,0,1,,709RTP1126
00010745,UIS Cost RecoveryTechnical Fund,D,1,29,0,0,1,,000CRP9000
00013000,Research Leveraging potential middle tie,D,1,29,0,0,1,,264PAK0403
00013350,ICT,D,1,29,0,0,1,,GLO5038824
00013710,Regulatory frameworks and the protection,D,1,29,0,0,1,,570BRZ5005
00010635,UIS PSC Technical Fund,D,1,28,0,0,1,,000PSC9000
00013361,LBS staff costs SC,D,1,28,0,0,1,,GLO5033924
00013773,SEDUC/SP - Modernize and improve educati,D,1,28,0,0,1,,914BRZ1160
00013787,Creating and contributing to debate and,D,1,28,0,0,1,,CCDDDC24
00013555,Institutional communication,D,1,26,0,0,1,,COMDDC24
00013922,CrisisSensitivePlanning Training Lebanon,D,1,26,0,0,1,,264LEB0401
00006121,FITOCA STAFF MEMBERS,D,1,25,0,0,1,,633UBO9004
00010636,PSC Technical Fund,D,5,25,0,0,0,,"A3SPC20232,A3SPC20241,A3SPC20251,A5FCDO2025,A5GATES3A2"
00011780,Diagnosis of the Education System in the,D,1,25,0,0,1,,501RER0401
00013113,IBA Annual Regional course for 2024,D,1,24,0,0,1,,709IBA1124
00014039,PA_Pool Staff Technical Fund_2026,D,1,24,0,0,1,,PAPSTF2026
00013351,Public Relations,D,1,23,0,0,1,,GLO5036924
00013367,GB_SC,D,1,23,0,0,1,,GLO5036724
00011727,Education on entrepreneurship,D,1,22,0,0,1,,570BRZ1016
00013182,POL staff costs SC,D,1,22,0,0,1,,GLO5431924
00000041,General Policy & Direction,D,8,20,0,0,0,"001,004,013","3210142201,3230833161,3230833181,3230833191,3230835161,3230837071,3230872302,A230545011"
00012613,Formation PSGSE PROMO 16_1Oct22-30Nov23,D,1,20,0,0,1,,709RAF1223
00013358,MAL staff costs SC,D,1,20,0,0,1,,GLO5032924
00014070,STL staff costs PA/FTA,D,1,20,0,0,1,,GLO5039125
00013366,LBS staff costs INT,D,1,19,0,0,1,,GLO5033994
00013307,Publications,D,1,18,0,0,1,,GLO5435024
00013357,POL staff costs SC,D,1,18,0,0,1,,GLO5031924
00013973,Public Relations,D,1,18,0,0,1,,GLO5046925
00013077,POL staff cost SC,D,1,17,0,0,1,,GLO5041093
00013375,Skills for LLL,D,1,17,0,0,1,,GLO5032424
00004270,Staff Service Account,D,1,16,0,0,1,,638SSA9000
00013355,KMC Library,D,1,16,0,0,1,,GLO5037024
00013812,Reimagining the professionals of tomorro,D,1,16,0,0,1,,570BRZ1021
00013872,MOOC gender and education 2025,D,1,16,0,0,1,,264GLO0209
00014090,Technical Policy Assessment for Colombia,D,1,16,0,0,1,,140COL1102
00010968,Methodology Development SDG 4.1.1,D,1,15,0,0,1,,A5GATES3A2
00013353,KMC Publication,D,1,15,0,0,1,,GLO5035024
00013083,MAL staff cost SC,D,1,14,0,0,1,,GLO5042923
00013206,Seminar_Human Mobility Ecuador Part II,D,1,14,0,0,1,,264ECU1104
00013368,Directors Strategic Budget,D,1,14,0,0,1,,GLO5036024
00013372,RAMAA II Measuring learning outcomes in,D,1,14,0,0,1,,RAF5033724
00014015,Technical account 2026 Receivables PAR,D,1,14,0,0,1,,999PAR2026
00013304,MAL staff costs SC,D,1,13,0,0,1,,GLO5432924
00013829,ECE PARIS 2026_Planning for quality and,D,1,13,0,0,1,,709ECE2026
00013853,Planification et politiques éducatives t,D,1,13,0,0,1,,709PPETG25
00013986,KMC Publications,D,1,13,0,0,1,,GLO5035025
00012103,Formation PSGSE PROMO 15_4Oct21-25Nov22,D,1,12,0,0,1,,709RAF1222
00012936,Formation PGEFTP promotion 4: 2023/2024,D,1,12,0,0,1,,709FTP1223
00013286,Public Relations,D,1,12,0,0,1,,GLO5436924
00013333,Finalization of the strategy for the inc,D,1,11,0,0,1,,200BDI0401
00013645,implementation of the UIS annual educati,D,1,11,0,0,1,,A3SPC20251
00013804,Integrating Health and Well-being into E,D,1,11,0,0,1,,264GLO0208
00013982,GRALE6,D,1,11,0,0,1,,GLO5032425
00013983,STL - RVA,D,2,11,0,0,1,,"GLO5031625,GLO5041025"
00011886,Enrich update and translate IBE’s resour,D,1,10,0,0,1,,RPTFRA20
00012472,Digitizing of the IBE Historical  Collec,D,1,10,0,0,1,,DOCSWI22
00013241,Methodology Development SDG 4.1.1,D,1,10,0,0,1,,A3SPC20241
00013285,ICT,D,1,10,0,0,1,,GLO5438824
00013354,KMC IRE,D,1,10,0,0,1,,GLO5035224
00013825,FESP 2024-25_Foundations of Education Se,D,1,10,0,0,1,,709FEP2425
00013827,ULAD PARIS 2025_Using Learning Assessmen,D,1,10,0,0,1,,709ULAD025
00013969,Directors Strategic Budget,D,1,10,0,0,1,,GLO5036025
00014021,UniHH Under Pressure,D,1,10,0,0,1,,GLO5422026
00012939,DFAT-EQAP Project Activities Sep-Dec2023,D,1,9,0,0,1,,A3SPC20232
00013980,Global Network of Learning Cities,D,1,9,0,0,1,,GLO5031212
00014008,KMC Library,D,1,9,0,0,1,,GLO5037025
00014120,STL staff costs SC,D,1,9,0,0,1,,GLO5801968
00000042,Support for Programme Exec & Admin,D,2,8,0,0,0,002,"A230573041,A230575021"
00013106,SC_GB,D,1,8,0,0,1,,GLO5046623
00013352,Recognition Validation Accreditation,D,1,8,0,0,1,,GLO5031024
00013893,FESP 2026-27_Foundations of Education Se,D,1,8,0,0,1,,709FEP2627
00013988,STL - LLL for All,D,1,8,0,0,1,,GLO5031625
00014014,Technical account 2026 Receivables PDK,D,1,8,0,0,1,,999PDK2026
00012334,General Fund: Japanese Funds-in-Trust,D,2,7,0,2,1,105,"533JPN9000,555JPN9000"
00012466,Trends an issues in curriculum,D,1,7,0,0,1,,TICDDC21
00013791,Formation PGEFTP promotion 6: 2025/2026,D,1,7,0,0,1,,709FTP1225
00013828,EMIS PARIS 2025_EMIS in action: strategi,D,1,7,0,0,1,,709EMIS025
00013841,Strengthening Education Data Analyses in,D,1,7,0,0,1,,P2200ANG01
00013848,Formation PSGSE PROMO 19_1Dec25-31Dec26,D,1,7,0,0,1,,709RAF1226
00012695,Shanghai Open University Cooperation Agr,D,1,6,0,0,1,,RAS5800235
00013359,Higher Education Institutions (HEI SOU),D,2,6,0,0,1,196,"GLO5031424,PFF"
00013521,Documentation centre collection manageme,D,1,6,0,0,1,,DOCDDC24
00012767,Shanghai Normal University CoopA 23_26,D,1,5,0,0,1,,RAS5800236
00013356,Prison Education,D,1,5,0,0,1,,GLO5031224
00013479,Springer NV Additional Appropriation 202,D,1,5,0,0,1,,IBESPR24
00013519,Implications of cognitive and neuroscien,D,1,5,0,0,1,,KNBDDC24
00013666,Norway government contribution 2025,D,1,5,0,0,1,,UIL8906025
00013948,Relocation of IBE premises 2026,D,1,5,0,0,1,,ADMDEM25
00013993,Global Alliance for Literacy,D,1,5,0,0,1,,GLO5032025
00005357,Training Programme Reserves,D,1,4,0,0,1,,638TEP9000
00012726,Technical account 2023 Receivables PDK,D,1,4,0,0,1,,999PDK2023
00012728,Seed money for field support,D,1,4,0,0,1,,SMFSDDC22
00012937,568RAF1000,D,1,4,0,0,1,,568RAF1000
00013162,GErman FO contribution,D,1,4,0,0,1,,UIL8903024
00014009,Public Relations,D,1,4,0,0,1,,GLO5036925
00014011,Climate Ed. National Adaptation Plan,D,1,4,0,0,1,,404ELS1101
00014032,Tajikistan Mid-Term Education Action Pla,D,1,4,0,0,1,,200TAJ0402
00014047,Health and Education Resource Centre 26,D,1,4,0,0,1,,264GLO0312
00014129,Directivos Uruguay,D,1,4,0,0,1,,264URU1101
00003026,Major Grouping 7:Prog. related services,D,2,3,0,0,0,004,"2230833091,3230834031"
00012725,Technical account 2023 Receivables PAR,D,1,3,0,0,1,,999PAR2023
00013236,SIDA Swedish contribution 2024,D,1,3,0,0,1,,UIL8901024
00013855,2025 Leadership Seminar (Dakar),D,1,3,0,0,1,,709LSDKR25
00013882,Reparation actions for people and commun,D,1,3,0,0,1,,914BRZ3062
00013947,Digital tools for Ed. planning and manag,D,1,3,0,0,1,,150GLO0302
00013965,Phase 2_20 years of Paris Declaration on,D,1,3,0,0,1,,123GLO0403
00011994,Implementation of EMIS Data Use Innovati,D,1,2,0,0,1,,A5KIXOSLO3
00012077,"Develop Hybrid Education, Learning and A",D,1,2,0,0,1,,HELAPCE21
00012617,Resen Mauritania_UNICEF,D,1,2,0,0,1,,P2200MAU01
00012851,UNESCO GEM/OREALC Supp._BA Policy Forum,D,1,2,0,0,1,,264RLA1106
00013571,German FO contribution 2025,D,1,2,0,0,1,,UIL8903025
00013990,Institutional development DIR,D,1,2,0,0,1,,GLO5036225
00013991,Training&Evaluation,D,1,2,0,0,1,,GLO5036425
00014077,SOU (2) Knowledge&Innovation,D,1,2,0,0,1,,GLO5801268
00010877,Formation PSGSE promotion 12: 2018/2019,D,1,1,0,0,1,,709RAF1219
00011523,B. F. Bograh_ATP 2018/19_Togo,D,1,1,0,0,1,,200TOG2101
00012021,Mr. M D Kamara_2021-23 PFA Session,D,1,1,0,0,1,,264LIR2102
00012727,Technical account 2023 Receivables IBA,D,1,1,0,0,1,,999IBA2023
00013235,Norwegian contribution,D,1,1,0,0,1,,UIL8906024
00013369,Institutional development DIR,D,1,1,0,0,1,,GLO5036324
00013672,SIDA contribution,D,1,1,0,0,1,,UIL8901025
00013919,Scoping mission_Angola ESA,D,1,1,0,0,1,,P2200ANG02
00013942,EMIS PARIS 2026_EMIS in action: strategi,D,1,1,0,0,1,,709EMIS026
00014006,QLE DigitALE,D,1,1,0,0,1,,GLO5032625
00014066,German Foreign Office contribution 2026,D,1,1,0,0,1,,UIL8903026
00014076,SOU (1) CapacityBuilding,D,1,1,0,0,1,,GLO5801168
00014078,SOU (3) Networking,D,1,1,0,0,1,,GLO5801368
00014086,Shanghai Open Univ Coop Agree 2026_28,D,1,1,0,0,1,,RAS5800268
00014116,Inclusive education West Africa Reg. Pro,D,1,1,0,0,1,,709IED2025
