LENGTH,MSG_CLASS_SCREEN,MP_OFFSET,MP_SC_OFFSET,MSG_NUM_EXIT,NODE_TYPE,CV_RULE,X_COMPLTAB,MP_SELECTION,TAB_KEYFLD,CRLF_ONLY,REACT_LEV_SCREEN,MP_SC_TAB,MP_EXIT_FUNC,DATA_TYPE,TREE_TYPE,FIRSTCHILD_ID,PARENT_ID,MSG_CLASS_EXIT,EX_STATUS,ATOM_HANDL,MP_SC_FLD,VERSION,SHIFTED_OUTPUT,SEGM_CR,TDFORM_NAME,NODE_ID,LEV,MP_CUKY_FLD,SEGM_END,INT_DATA_TYPE,LENGTH_IN_BYTES,TECH_NAME,MP_SC_NODE_ATTR,TREE_ID,SEGM_LF,REF_NAME,MP_CUKY_TAB,MSG_NUM_SCREEN,_tree_id,REACT_LEV_EXIT,MP_SC_NODE,MP_CONST,MP_IF_TP,BROTHER_ID,MP_SC_REF_NAME,CK_EXIT_FUNC,CV_SOURCE_FORMAT,TRAILER
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_8854630420,N_3816618790,                    , ,  ,                              ,000, , ,                    ,N_0200425770,002,                              , , ,,UltmtDbtr                                         ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_5279772970,            ,                              ,          , 
0000,                    ,000,000,,ELEM,CL       X,,5,      , , ,FPAYHX                        ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_3663990150,                    ,2,  ,UBRCH                         ,000, , ,                    ,N_0200816950,002,                              , , ,,Id                                                ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    ,1,            ,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_1429031250,N_1235564610,                    , ,  ,                              ,000, , ,                    ,N_0287089780,004,                              , , ,,AdjstmntAmtAndRsn                                 ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_6481464420,            ,                              ,          , 
0000,                    ,000,000,,ELEM,CL       X,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_1160789980,                    ,2,  ,                              ,000, , ,                    ,N_0293281340,002,                              , , ,,Dept                                              ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_8127716780,            ,                              ,          , 
0000,                    ,000,000,,TECH,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_0552596500,                    , ,  ,                              ,000, , ,                    ,N_0297118830,004,                              , , ,,-Tp                                               ,  ,/CGI_XML_CT_UNESCO_1          , ,-TP         ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_6394567820,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_6406447170,                    ,2,  ,                              ,000, , ,                    ,N_0300225030,003,                              , , ,,BICOrBEI                                          ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_5444661140,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_4163092720,                    ,2,  ,                              ,000, , ,                    ,N_0302951040,003,                              , , ,,Cd                                                ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_8907800630,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_1602061050,                    ,2,  ,                              ,000, , ,                    ,N_0310946280,003,                              , , ,,Cd                                                ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_6995850210,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_1841606350,                    ,2,  ,                              ,000, , ,                    ,N_0314094650,003,                              , , ,,StrtNm                                            ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_8884202650,            ,                              ,          , 
0035,                    ,000,000,,ELEM,CL       X,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_5166812020,                    ,2,  ,                              ,000, , ,                    ,N_0321814050,003,                              , , ,,TwnNm                                             ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_8407690210,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_0698467000,                    , ,  ,                              ,000, , ,                    ,N_0324114080,002,                              , , ,,Cd                                                ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,            ,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_0510907600,N_1139283400,                    , ,  ,                              ,000, , ,                    ,N_0330017550,003,                              , , ,,RgltryRptg                                        ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_7847061200,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_7407754150,                    ,2,  ,                              ,000, , ,                    ,N_0334948600,003,                              , , ,,FrmsCd                                            ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_2375997480,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_3541914060,                    ,2,  ,                              ,000, , ,                    ,N_0354341350,002,                              , , ,,MmbId                                             ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,            ,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_3051286520,N_1139283400,                    , ,  ,                              ,000, , ,                    ,N_0377008530,003,                              , , ,,UltmtCdtr                                         ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_8587711960,            ,                              ,          , 
0000,                    ,000,000,,TECH,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_4360444640,                    , ,  ,                              ,000, , ,                    ,N_0383286740,003,                              , , ,,-StrdLv3CZ2                                       ,  ,/CGI_XML_CT_UNESCO_1          , ,-STRDLV3CZ2 ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_5581150580,            ,                              ,          , 
0000,                    ,000,000,,TECH,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_5443906990,                    , ,  ,                              ,000, , ,                    ,N_0383793140,003,                              , , ,,-Cd                                               ,  ,/CGI_XML_CT_UNESCO_1          , ,-PURPCD     ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_9662041050,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_8665652000,N_3842760480,                    , ,  ,                              ,000, , ,                    ,N_0457922850,002,                              , , ,,Othr                                              ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_6851675060,            ,                              ,          , 
0004,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_5473031100,                    ,2,  ,                              ,000, , ,                    ,N_0465834030,003,                              , , ,,Cd                                                ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_0471688500,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_5834095640,                    ,2,  ,                              ,000, , ,                    ,N_0470424190,003,                              , , ,,Cd                                                ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_0018704260,            ,                              ,          , 
0035,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_5473031100,                    ,2,  ,                              ,000, , ,                    ,N_0471688500,003,                              , , ,,Prtry                                             ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,            ,            ,                              ,          , 
0000,                    ,000,000,,TECH,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_3346275370,                    , ,  ,                              ,000, , ,                    ,N_0489973700,003,                              , , ,,-DlvrTo                                           ,  ,/CGI_XML_CT_UNESCO_1          , ,-DLVRTO     ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_5720024450,            ,                              ,          , 
0000,                    ,000,000,,TECH,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_0330017550,                    , ,  ,                              ,000, , ,                    ,N_0510907600,003,                              , , ,,DbtCdtRptgInd2                                    ,  ,/CGI_XML_CT_UNESCO_1          , ,RGLRPTGDCRI2,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_4592179550,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_8190227710,                    ,2,  ,                              ,000, , ,                    ,N_0514307750,003,                              , , ,,TaxId                                             ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_3425783580,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_4451446130,N_3842760480,                    , ,  ,                              ,000, , ,                    ,N_0547606300,002,                              , , ,,Othr                                              ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_3920813800,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_0297118830,N_5163414480,                    , ,  ,                              ,000, , ,                    ,N_0552596500,004,                              , , ,,CdtrRefInf                                        ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_6744396870,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_3728484300,                    , ,  ,                              ,000, , ,                    ,N_0595632050,002,                              , , ,,Cd                                                ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,            ,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_4641247600,                    ,2,  ,                              ,000, , ,                    ,N_0604654920,002,                              , , ,,Prtry                                             ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_3880664910,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_4049428870,                    ,2,  ,                              ,000, , ,                    ,N_0612315180,002,                              , , ,,Id                                                ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_9424196450,            ,                              ,          , 
0000,                    ,000,000,,ELEM,CL RP    X,,5,      , , ,FPAYH                         ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_4634017880,                    ,2,  ,ZPSTL                         ,000, , ,                    ,N_0620492590,003,                              , , ,,PstCd                                             ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    ,1,N_9772090110,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_7887534710,                    ,2,  ,                              ,000, , ,                    ,N_0627935360,003,                              , , ,,Ctry                                              ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_0677581850,            ,                              ,          , 
0000,                    ,000,000,,ELEM,CL       X,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_7297798890,                    ,2,  ,                              ,000, , ,                    ,N_0630204710,003,                              , , ,,Othr                                              ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,            ,            ,                              ,          , 
0000,                    ,000,000,,ELEM,CL        ,,6,      , , ,                              ,                              ,C,PAYM,N_6569931480,N_5383824460,                    ,2,  ,                              ,000, , ,                    ,N_0631440390,003,                              , , ,,EndToEndId                                        ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,            ,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_7390709130,                    ,2,  ,                              ,000, , ,                    ,N_0633998830,003,                              , , ,,IBAN                                              ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_8755405880,            ,                              ,          , 
0011,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_2851824500,                    ,2,  ,                              ,000, , ,                    ,N_0640181980,001,                              , , ,,BICOrBEI                                          ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_4887317080,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_6296398090,N_1139283400,                    , ,  ,                              ,000, , ,                    ,N_0653427090,003,                              , , ,,PmtTpInf                                          ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_1402050630,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_5605414550,N_3816618790,                    , ,  ,                              ,000, , ,                    ,N_0659954610,002,                              , , ,,ChrgsAcct                                         ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_1139283400,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_7887534710,                    ,2,  ,                              ,000, , ,                    ,N_0677581850,003,                              , , ,,Cd                                                ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_1935991060,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_0150122210,N_2962395400,                    , ,  ,                              ,000, , ,                    ,N_0691968180,003,                              , , ,,SchmeNm                                           ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_8103051420,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_9575266080,N_0978274660,                    , ,  ,                              ,000, , ,                    ,N_0693479130,003,                              , , ,,PstlAdr                                           ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,            ,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_7527530420,N_5206513830,                    , ,  ,                              ,000, , ,                    ,N_0698467000,002,                              , , ,,SchmeNm                                           ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,            ,            ,                              ,          , 
0035,                    ,000,000,,ELEM,CL RP    X,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_3738885180,                    ,2,  ,                              ,000, , ,                    ,N_0711160730,003,                              , , ,,Nm                                                ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_1828328130,            ,                              ,          , 
0000,                    ,000,000,,XMAT,          ,,2,      , , ,FPAYH                         ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_9548754410,                    , ,  ,WAERS                         ,000, , ,                    ,N_0719787650,000,                              , , ,,Ccy                                               ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    ,1,            ,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_3728484300,                    ,2,  ,                              ,000, , ,                    ,N_0721840620,002,                              , , ,,Prtry                                             ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_0595632050,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_6682404030,N_6394567820,                    , ,  ,                              ,000, , ,                    ,N_0808556820,004,                              , , ,,CdOrPrtry                                         ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_8293432990,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_9043331900,N_3839776710,                    , ,  ,                              ,000, , ,                    ,N_0812306550,002,                              , , ,,Othr                                              ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,            ,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_5567336960,N_2375997480,                    , ,  ,                              ,000, , ,                    ,N_0831273940,003,                              , , ,,FrToDt                                            ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,            ,            ,                              ,          , 
0035,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_3498213760,                    ,2,  ,                              ,000, , ,                    ,N_0832103570,003,                              , , ,,Prtry                                             ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,            ,            ,                              ,          , 
0035,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_7407754150,                    ,2,  ,                              ,000, , ,                    ,N_0846989380,003,                              , , ,,CtgyDtls                                          ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_3231994500,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_1841606350,                    ,2,  ,                              ,000, , ,                    ,N_0853780990,003,                              , , ,,SubDept                                           ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_0314094650,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_2021551900,N_0653427090,                    , ,  ,                              ,000, , ,                    ,N_0856629490,003,                              , , ,,LclInstrm                                         ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_8881495060,            ,                              ,          , 
0035,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_2371218210,                    ,2,  ,                              ,000, , ,                    ,N_0885541790,002,                              , , ,,Prtry                                             ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,            ,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,N_1928377250,N_5064979580,                    ,2,  ,                              ,000, , ,                    ,N_0945185490,003,                              , , ,,TtlTaxAmt                                         ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_1716940280,            ,                              ,          , 
0000,                    ,000,000,,TECH,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_3842760480,                    , ,  ,                              ,000, , ,                    ,N_0952366330,002,                              , , ,,-Othr5                                            ,  ,/CGI_XML_CT_UNESCO_1          , ,-DBTROTHR5  ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_5206513830,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,2,      , , ,FPAYHX                        ,                              ,C,PAYM,            ,N_6466039970,                    ,2,  ,DTGBK                         ,000, , ,                    ,N_0955773720,002,                              , , ,,Id                                                ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    ,1,            ,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_8862560390,N_8491121660,                    , ,  ,                              ,000, , ,                    ,N_0978274660,003,                              , , ,,FinInstnId                                        ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_7300165790,            ,                              ,          , 
0000,                    ,000,000,,TECH,CL       X,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_0693479130,                    , ,  ,                              ,000, , ,                    ,N_1011783010,003,                              , , ,,AdrLine2                                          ,  ,/CGI_XML_CT_UNESCO_1          , ,CAADRLINE2  ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_4008221280,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,FPAYHX                        ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_3346275370,                    ,2,  ,DTURG                         ,000, , ,                    ,N_1019985680,003,                              , , ,,InstrPrty                                         ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    ,1,N_6055967820,            ,                              ,          , 
0000,                    ,000,000,,ELEM,CL       X,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_4664202220,                    ,2,  ,                              ,000, , ,                    ,N_1096300400,003,                              , , ,,Issr                                              ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,            ,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_5064979580,                    ,2,  ,                              ,000, , ,                    ,N_1122656490,003,                              , , ,,Mtd                                               ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_5904602850,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_7368517580,                    ,2,  ,                              ,000, , ,                    ,N_1135474770,001,                              , , ,,Othr                                              ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,            ,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_5115302920,N_6406447170,                    , ,  ,                              ,000, , ,                    ,N_1138692080,003,                              , , ,,Othr                                              ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,            ,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_4912042680,N_3816618790,                    , ,  ,                              ,000, , ,                    ,N_1139283400,003,                              , , ,,CdtTrfTxInf                                       ,  ,/CGI_XML_CT_UNESCO_1          , ,TX          ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,            ,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_2326418530,N_6210260290,                    , ,  ,                              ,000, , ,                    ,N_1160789980,002,                              , , ,,PstlAdr                                           ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_2405519130,            ,                              ,          , 
0000,                    ,000,000,,ATOM,          ,,5,      , , ,                              ,FI_CGI_DMEE_EXIT_W_BADI       ,C,PAYM,            ,N_8218320160,                    , ,  ,                              ,000, , ,                    ,N_1164378990,000,                              , , ,,schemaLocationExit                                ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_3870371530,            ,                              ,          , 
0000,                    ,000,000,,ELEM,          ,,8,      , , ,                              ,                              ,C,PAYM,N_4733628880,N_5163414480,                    , ,  ,                              ,000, , ,                    ,N_1235564610,004,                              , , ,,RfrdDocAmt                                        ,  ,/CGI_XML_CT_UNESCO_1          , ,            ,,   ,/CGI_XML_CT_UNESCO_1, ,            ,                                                                                                                                    , ,N_6054747370,            ,                              ,          , 
